epoch,loss,monitor_psnr,monitor_ssim,B_mean,B_max,dB_toq,dB_tokv,dB_toout,n_zero,time_s
1,0.065482,11.0150,0.39430,0.05124,0.05124,0.0000e+00,2.2067e-04,0.0000e+00,0,9.6
2,0.064139,11.0932,0.40620,0.09930,0.09930,0.0000e+00,1.0674e-03,0.0000e+00,0,8.6
