epoch,loss,monitor_psnr,monitor_ssim,B_mean,B_max,dB_toq,dB_tokv,dB_toout,n_zero,time_s
1,0.076490,11.0131,0.39400,0.04004,0.04004,0.0000e+00,0.0000e+00,0.0000e+00,0,9.8
2,0.075169,11.0887,0.40557,0.07882,0.07882,0.0000e+00,0.0000e+00,0.0000e+00,0,8.6
