epoch,loss,monitor_psnr,monitor_ssim,B_mean,B_max,dB_toq,dB_tokv,dB_toout,n_zero,time_s
1,0.065315,11.0151,0.39432,0.05124,0.05124,0.0000e+00,2.2108e-04,0.0000e+00,0,9.5
2,0.063969,11.0963,0.40670,0.09930,0.09930,0.0000e+00,1.0660e-03,0.0000e+00,0,8.5
