epoch,loss,monitor_psnr,monitor_ssim,B_mean,B_max,dB_toq,dB_tokv,dB_toout,n_zero,time_s
1,0.076161,12.7519,0.60859,0.04845,0.04845,0.0000e+00,2.2942e-04,0.0000e+00,0,9.8
2,0.074837,12.8781,0.61742,0.09021,0.09021,0.0000e+00,2.2089e-03,0.0000e+00,0,8.8
